u,v,key,length,highway,name,coordinates,가로수
10253009685,10253009684,0,17.687153129090103,footway,,"[[127.0751668, 37.574694], [127.0751725, 37.574853]]",False
10253009685,10253009759,0,22.69428645598669,footway,,"[[127.0751668, 37.574694], [127.0751508, 37.5744903]]",False
10253009689,9589492007,0,36.78156997944802,service,,"[[127.0752169, 37.574961], [127.0756335, 37.574941]]",False
10253009689,9589492008,0,4.096466364907946,service,,"[[127.0752169, 37.574961], [127.0751705, 37.5749632]]",False
10253009689,10253009695,0,5.666001451424801,footway,,"[[127.0752169, 37.574961], [127.0752139, 37.5749101]]",False
10253009694,9589492008,0,3.249293644786808,service,,"[[127.0751337, 37.574965], [127.0751705, 37.5749632]]",False
10253009694,10253009698,0,5.5985533875714175,footway,,"[[127.0751337, 37.574965], [127.0751309, 37.5749147]]",False
10253009694,9589492146,0,49.904161361245635,"['service', 'residential']",,"[[127.0751337, 37.574965], [127.0747227, 37.5749886], [127.0746966, 37.5749971], [127.0746842, 37.5750154], [127.0746907, 37.5750943]]",False
10253009695,10253009689,0,5.666001451424801,footway,,"[[127.0752139, 37.5749101], [127.0752169, 37.574961]]",False
10253009695,10253009665,0,47.37464595286893,footway,,"[[127.0752139, 37.5749101], [127.0757505, 37.5748846]]",False
10253009695,10253009684,0,9.476840738025915,footway,,"[[127.0752139, 37.5749101], [127.0752108, 37.5748589], [127.0752057, 37.5748525], [127.0751955, 37.5748517], [127.0751725, 37.574853]]",False
10253009696,10253009699,0,17.43076721412937,footway,,"[[127.0746443, 37.5750965], [127.0746497, 37.5749398]]",False
10253009696,9589492146,0,4.096459060424031,footway,,"[[127.0746443, 37.5750965], [127.0746907, 37.5750943]]",False
10253009696,10253009638,0,18.567101828290387,footway,,"[[127.0746443, 37.5750965], [127.074638, 37.5751087], [127.0746222, 37.5751191], [127.0745991, 37.575126], [127.0744506, 37.5751338]]",False
10253009697,10253009685,0,46.63981832156838,footway,,"[[127.0746384, 37.5747174], [127.0751668, 37.574694]]",False
10253009697,10255727378,0,10.94505092795363,footway,,"[[127.0746384, 37.5747174], [127.0745144, 37.5747229]]",False
10253009697,10253009699,0,24.74982965374918,footway,,"[[127.0746384, 37.5747174], [127.0746497, 37.5749398]]",False
10253009698,10253009694,0,5.5985533875714175,footway,,"[[127.0751309, 37.5749147], [127.0751337, 37.574965]]",False
10253009698,10253009699,0,42.49912716412486,footway,,"[[127.0751309, 37.5749147], [127.0746497, 37.5749398]]",False
10253009698,10253009684,0,9.930429125025686,footway,,"[[127.0751309, 37.5749147], [127.0751285, 37.5748726], [127.0751285, 37.5748646], [127.0751335, 37.5748581], [127.0751447, 37.5748549], [127.0751725, 37.574853]]",False
10253009699,10253009697,0,24.74982965374918,footway,,"[[127.0746497, 37.5749398], [127.0746384, 37.5747174]]",False
10253009699,10253009696,0,17.43076721412937,footway,,"[[127.0746497, 37.5749398], [127.0746443, 37.5750965]]",False
10253009699,10253009698,0,42.49912716412486,footway,,"[[127.0746497, 37.5749398], [127.0751309, 37.5749147]]",False
10253009756,9589491992,0,31.82958548126086,residential,,"[[127.075059, 37.5733213], [127.0754193, 37.5733015]]",False
10253009756,10255727331,0,5.742438421965293,residential,,"[[127.075059, 37.5733213], [127.074994, 37.5733249]]",False
10253009756,10255727355,0,29.442746381936384,service,,"[[127.075059, 37.5733213], [127.075077, 37.5735857]]",False
10253009757,10253009759,0,43.4339105800415,footway,,"[[127.0746584, 37.5745069], [127.0751508, 37.5744903]]",False
10253009757,10255727560,0,8.11378301434782,footway,,"[[127.0746584, 37.5745069], [127.0746544, 37.574434]]",False
10253009757,10255727376,0,15.510512099229745,footway,,"[[127.0746584, 37.5745069], [127.0746594, 37.574524], [127.074506, 37.5745379]]",False
10253009758,10255727547,0,37.37481477936624,footway,,"[[127.0756809, 37.5744663], [127.0752575, 37.5744855]]",False
10253009758,10255727556,0,9.621795830897463,footway,,"[[127.0756809, 37.5744663], [127.0756749, 37.5743799]]",False
10253009758,10255727552,0,21.795947303341748,footway,,"[[127.0756809, 37.5744663], [127.0757051, 37.5744703], [127.0757313, 37.5744789], [127.0759087, 37.5745416]]",False
10253009759,10255727396,0,16.845373675829688,footway,,"[[127.0751508, 37.5744903], [127.0751389, 37.5743391]]",False
10253009759,10253009685,0,22.69428645598669,footway,,"[[127.0751508, 37.5744903], [127.0751668, 37.574694]]",False
10253009759,10255727547,0,9.418490428006846,footway,,"[[127.0751508, 37.5744903], [127.0752575, 37.5744855]]",False
10253009759,10253009757,0,43.4339105800415,footway,,"[[127.0751508, 37.5744903], [127.0746584, 37.5745069]]",False
10253009760,10255727406,0,15.776223487797647,footway,,"[[127.0744506, 37.573991], [127.0746294, 37.5739841]]",False
10253009760,10255727368,0,13.883580319121675,footway,,"[[127.0744506, 37.573991], [127.0744028, 37.5740625], [127.074378, 37.5741018]]",False
10253009760,10255727381,0,10.401947932793016,footway,,"[[127.0744506, 37.573991], [127.0744612, 37.5739686], [127.0744665, 37.5739279], [127.0744657, 37.5738992]]",False
10253009761,9589492145,0,70.63481160127692,footway,,"[[127.0758906, 37.5739324], [127.0758387, 37.5732985]]",False
10253009761,10255727553,0,21.693092856760614,footway,,"[[127.0758906, 37.5739324], [127.0756448, 37.5739428]]",False
10253009761,10255727552,0,67.9559802895572,footway,,"[[127.0758906, 37.5739324], [127.0759292, 37.5744029], [127.0759087, 37.5745416]]",False
10253009762,10255727352,0,18.49390523119667,footway,,"[[127.0751096, 37.5739656], [127.0750966, 37.5737996]]",False
10253009762,10255727404,0,14.226934543832089,footway,,"[[127.0751096, 37.5739656], [127.0751196, 37.5740933]]",False
10253009762,10255727553,0,47.23501908116496,footway,,"[[127.0751096, 37.5739656], [127.0756448, 37.5739428]]",False
10253009762,10255727398,0,9.282428869745033,footway,,"[[127.0751096, 37.5739656], [127.0750044, 37.5739697]]",False
10253009868,10253009869,0,3.242682340658764,service,,"[[127.0763083, 37.5743706], [127.0763059, 37.5743415]]",False
10253009869,10253009868,0,3.242682340658764,service,,"[[127.0763059, 37.5743415], [127.0763083, 37.5743706]]",False
10253009869,10255727518,0,60.41096003582251,service,,"[[127.0763059, 37.5743415], [127.0762815, 37.5740247], [127.0762788, 37.574014], [127.0762694, 37.5740023], [127.0762547, 37.5739949], [127.0762386, 37.5739928], [127.0760191, 37.5740048]]",False
10253009869,9589491998,0,32.92316728033525,service,,"[[127.0763059, 37.5743415], [127.076193, 37.5743504], [127.0761715, 37.5743515], [127.0761541, 37.5743462], [127.0761433, 37.5743366], [127.076134, 37.574326], [127.0761299, 37.5743132], [127.0761179, 37.5741782]]",False
10255700864,10255700865,0,30.51735548912294,service,,"[[127.0745683, 37.573048], [127.074676, 37.5730415], [127.0746984, 37.5730351], [127.0747167, 37.5730206], [127.0747228, 37.5729997], [127.0747116, 37.572872]]",False
10255700865,10255700864,0,30.51735548912294,service,,"[[127.0747116, 37.572872], [127.0747228, 37.5729997], [127.0747167, 37.5730206], [127.0746984, 37.5730351], [127.074676, 37.5730415], [127.0745683, 37.573048]]",False
10255700865,10255700866,0,4.748061555514982,footway,,"[[127.0747116, 37.572872], [127.074747, 37.5728693], [127.0747652, 37.5728677]]",False
10255700865,9589491925,0,63.64518946318387,footway,,"[[127.0747116, 37.572872], [127.0746766, 37.5728746], [127.0740288, 37.5729183], [127.0739936, 37.572927]]",False
10255700866,9589491926,0,87.32225282015767,footway,,"[[127.0747652, 37.5728677], [127.0757511, 37.5727895]]",False
10255700866,10255727687,0,5.932182840750614,footway,,"[[127.0747652, 37.5728677], [127.0747587, 37.5728146]]",False
10255700866,10255700865,0,4.748061555514982,footway,,"[[127.0747652, 37.5728677], [127.074747, 37.5728693], [127.0747116, 37.572872]]",False
10255700866,10255700867,0,30.414413158715604,footway,,"[[127.0747652, 37.5728677], [127.0747691, 37.5728954], [127.0748207, 37.5728917], [127.0748385, 37.5730958]]",False
10255700867,10255700868,0,68.64465601570501,footway,,"[[127.0748385, 37.5730958], [127.074062, 37.5731442]]",False
10255700867,10255700866,0,30.414413158715607,footway,,"[[127.0748385, 37.5730958], [127.0748207, 37.5728917], [127.0747691, 37.5728954], [127.0747652, 37.5728677]]",False
10255700867,10255727332,0,12.589450030487743,footway,,"[[127.0748385, 37.5730958], [127.0748737, 37.5730965], [127.0748984, 37.5730993], [127.0749285, 37.5731077], [127.0749622, 37.5731091], [127.0749792, 37.5731083]]",False
10255700868,10255700867,0,68.64465601570501,footway,,"[[127.074062, 37.5731442], [127.0748385, 37.5730958]]",False
10255727329,9589492145,0,25.66177099644299,footway,,"[[127.0758199, 37.5730682], [127.0758387, 37.5732985]]",False
10255727329,10255727332,0,74.22542129028798,footway,,"[[127.0758199, 37.5730682], [127.0749792, 37.5731083]]",False
10255727329,9589491927,0,29.32234430523542,footway,,"[[127.0758199, 37.5730682], [127.0758112, 37.5729616], [127.0757994, 37.572805]]",False
10255727330,10255727332,0,1.7595549328449336,footway,,"[[127.0749781, 37.5730925], [127.0749792, 37.5731083]]",False
10255727331,10253009756,0,5.742438421965293,residential,,"[[127.074994, 37.5733249], [127.075059, 37.5733213]]",False
10255727331,10255727354,0,5.839149545093895,residential,,"[[127.074994, 37.5733249], [127.0749279, 37.5733285]]",False
10255727331,10255727332,0,24.120147680284237,footway,,"[[127.074994, 37.5733249], [127.0749792, 37.5731083]]",False
10255727332,10255727329,0,74.22542129028798,footway,,"[[127.0749792, 37.5731083], [127.0758199, 37.5730682]]",False
10255727332,10255727331,0,24.120147680284237,footway,,"[[127.0749792, 37.5731083], [127.074994, 37.5733249]]",False
10255727332,10255727330,0,1.7595549328449336,footway,,"[[127.0749792, 37.5731083], [127.0749781, 37.5730925]]",False
10255727332,10255700867,0,12.589450030487743,footway,,"[[127.0749792, 37.5731083], [127.0749622, 37.5731091], [127.0749285, 37.5731077], [127.0748984, 37.5730993], [127.0748737, 37.5730965], [127.0748385, 37.5730958]]",False
10255727345,9589491994,0,10.998240239766798,residential,,"[[127.0745036, 37.5733517], [127.0746281, 37.5733449]]",False
10255727345,9589491984,0,75.06538385818425,"['service', 'residential']",,"[[127.0745036, 37.5733517], [127.0742314, 37.5733667], [127.0741859, 37.5733799], [127.0741579, 37.5734], [127.074145, 37.573437], [127.0741684, 37.5737886]]",False
10255727345,10255727353,0,87.08245051217777,footway,,"[[127.0745036, 37.5733517], [127.0745362, 37.5737829], [127.0745408, 37.5737964], [127.0745469, 37.5738074], [127.0745593, 37.5738159], [127.0745747, 37.5738208], [127.0749515, 37.5738055]]",False
10255727351,10255727352,0,52.53747303658256,footway,,"[[127.075692, 37.5737761], [127.0750966, 37.5737996]]",False
10255727352,10253009762,0,18.49390523119667,footway,,"[[127.0750966, 37.5737996], [127.0751096, 37.5739656]]",False
10255727352,10255727351,0,52.53747303658256,footway,,"[[127.0750966, 37.5737996], [127.075692, 37.5737761]]",False
10255727352,10255727353,0,12.804440919035889,footway,,"[[127.0750966, 37.5737996], [127.0749515, 37.5738055]]",False
10255727353,10255727352,0,12.804440919035889,footway,,"[[127.0749515, 37.5738055], [127.0750966, 37.5737996]]",False
10255727353,10255727354,0,53.080818370541536,footway,,"[[127.0749515, 37.5738055], [127.0749279, 37.5733285]]",False
10255727353,10255727345,0,87.08245051217776,footway,,"[[127.0749515, 37.5738055], [127.0745747, 37.5738208], [127.0745593, 37.5738159], [127.0745469, 37.5738074], [127.0745408, 37.5737964], [127.0745362, 37.5737829], [127.0745036, 37.5733517]]",False
10255727354,10255727331,0,5.839149545093895,residential,,"[[127.0749279, 37.5733285], [127.074994, 37.5733249]]",False
10255727354,9589491994,0,26.484314137372714,residential,,"[[127.0749279, 37.5733285], [127.0746281, 37.5733449]]",False
10255727354,10255727353,0,53.080818370541536,footway,,"[[127.0749279, 37.5733285], [127.0749515, 37.5738055]]",False
10255727355,10253009756,0,29.442746381936384,service,,"[[127.075077, 37.5735857], [127.075059, 37.5733213]]",False
10255727364,10255727381,0,9.698918363889174,footway,,"[[127.0744631, 37.573812], [127.0744657, 37.5738992]]",False
10255727368,10255727386,0,9.43315498812799,footway,,"[[127.074378, 37.5741018], [127.0742711, 37.5741061]]",False
10255727368,10255727376,0,60.08065860934754,footway,,"[[127.074378, 37.5741018], [127.0743639, 37.5741369], [127.0743515, 37.5741916], [127.0743515, 37.5742365], [127.0743692, 37.5745198], [127.0743762, 37.5745324], [127.0743922, 37.5745408], [127.0744116, 37.5745422], [127.074506, 37.5745379]]",False
10255727368,10253009760,0,13.883580319121675,footway,,"[[127.074378, 37.5741018], [127.0744028, 37.5740625], [127.0744506, 37.573991]]",False
10255727376,10255727378,0,20.584406246470877,footway,,"[[127.074506, 37.5745379], [127.0745144, 37.5747229]]",False
10255727376,10255727377,0,1.8916307429045132,footway,,"[[127.074506, 37.5745379], [127.0745052, 37.5745209]]",False
10255727376,10255727368,0,60.08065860934754,footway,,"[[127.074506, 37.5745379], [127.0744116, 37.5745422], [127.0743922, 37.5745408], [127.0743762, 37.5745324], [127.0743692, 37.5745198], [127.0743515, 37.5742365], [127.0743515, 37.5741916], [127.0743639, 37.5741369], [127.074378, 37.5741018]]",False
10255727376,10253009757,0,15.510512099229745,footway,,"[[127.074506, 37.5745379], [127.0746594, 37.574524], [127.0746584, 37.5745069]]",False
10255727377,10255727376,0,1.8916307429045132,footway,,"[[127.0745052, 37.5745209], [127.074506, 37.5745379]]",False
10255727378,10253009697,0,10.94505092795363,footway,,"[[127.0745144, 37.5747229], [127.0746384, 37.5747174]]",False
10255727378,10255727376,0,20.584406246470877,footway,,"[[127.0745144, 37.5747229], [127.074506, 37.5745379]]",False
10255727378,10253009638,0,52.78275350030941,footway,,"[[127.0745144, 37.5747229], [127.0744298, 37.5747266], [127.0744506, 37.5751338]]",False
10255727379,10255727381,0,6.402884505026705,footway,,"[[127.0743931, 37.5739014], [127.0744657, 37.5738992]]",False
10255727380,10255727381,0,7.125871591326846,footway,,"[[127.0745465, 37.5738968], [127.0744657, 37.5738992]]",False
10255727381,10255727364,0,9.698918363889174,footway,,"[[127.0744657, 37.5738992], [127.0744631, 37.573812]]",False
10255727381,10255727380,0,7.125871591326846,footway,,"[[127.0744657, 37.5738992], [127.0745465, 37.5738968]]",False
10255727381,10255727379,0,6.402884505026705,footway,,"[[127.0744657, 37.5738992], [127.0743931, 37.5739014]]",False
10255727381,10253009760,0,10.401947932793016,footway,,"[[127.0744657, 37.5738992], [127.0744665, 37.5739279], [127.0744612, 37.5739686], [127.0744506, 37.573991]]",False
10255727386,10255727368,0,9.43315498812799,footway,,"[[127.0742711, 37.5741061], [127.074378, 37.5741018]]",False
10255727395,10255727397,0,33.462960093086615,footway,,"[[127.0746502, 37.5743596], [127.0750294, 37.5743441]]",False
10255727395,10255727562,0,16.41680215531968,footway,,"[[127.0746502, 37.5743596], [127.0746421, 37.5742121]]",False
10255727395,10255727560,0,8.281190823852633,footway,,"[[127.0746502, 37.5743596], [127.0746521, 37.574393], [127.0746544, 37.574434]]",False
10255727396,10255727401,0,9.358480076817628,footway,,"[[127.0751389, 37.5743391], [127.0751323, 37.5742551]]",False
10255727396,10253009759,0,16.845373675829688,footway,,"[[127.0751389, 37.5743391], [127.0751508, 37.5744903]]",False
10255727396,10255727397,0,9.666137531063091,footway,,"[[127.0751389, 37.5743391], [127.0750294, 37.5743441]]",False
10255727396,10255727549,0,9.779279562250824,footway,,"[[127.0751389, 37.5743391], [127.0752497, 37.5743343]]",False
10255727397,10255727396,0,9.666137531063091,footway,,"[[127.0750294, 37.5743441], [127.0751389, 37.5743391]]",False
10255727397,10255727395,0,33.462960093086615,footway,,"[[127.0750294, 37.5743441], [127.0746502, 37.5743596]]",False
10255727397,10255727399,0,9.476025725990832,footway,,"[[127.0750294, 37.5743441], [127.0750237, 37.574259]]",False
10255727398,10253009762,0,9.282428869745033,footway,,"[[127.0750044, 37.5739697], [127.0751096, 37.5739656]]",False
10255727398,10255727406,0,33.087336190338654,footway,,"[[127.0750044, 37.5739697], [127.0746294, 37.5739841]]",False
10255727398,10255727405,0,14.431265143288368,footway,,"[[127.0750044, 37.5739697], [127.0750131, 37.5740993]]",False
10255727399,10255727402,0,9.19749499902402,footway,,"[[127.0750237, 37.574259], [127.0750182, 37.5741764]]",False
10255727399,10255727397,0,9.476025725990832,footway,,"[[127.0750237, 37.574259], [127.0750294, 37.5743441]]",False
10255727399,10255727401,0,9.580649416619998,footway,,"[[127.0750237, 37.574259], [127.0751323, 37.5742551]]",False
10255727400,10255727548,0,37.02340547751348,footway,,"[[127.0756649, 37.5742348], [127.0752453, 37.5742511]]",False
10255727400,10255727554,0,7.34958304718973,footway,,"[[127.0756649, 37.5742348], [127.0756604, 37.5741688]]",False
10255727400,10255727556,0,16.158457605896647,footway,,"[[127.0756649, 37.5742348], [127.0756749, 37.5743799]]",False
10255727401,10255727403,0,9.30244385187108,footway,,"[[127.0751323, 37.5742551], [127.0751258, 37.5741716]]",False
10255727401,10255727396,0,9.358480076817628,footway,,"[[127.0751323, 37.5742551], [127.0751389, 37.5743391]]",False
10255727401,10255727548,0,9.968526321226053,footway,,"[[127.0751323, 37.5742551], [127.0752453, 37.5742511]]",False
